[100g]こむぎ　［即席めん類］　即席中華めん　非油揚げ　調理後全体　（添付調味料等を含むもの）,93,0,0,0,0,0,0,0,0,0,0,0,0,0,"添付調味料等を含む
01058即席中華めん、非油揚げ、乾より推計"
[100g]こむぎ　［即席めん類］　即席中華めん　非油揚げ　ゆで　（添付調味料等を含まないもの）,139,3,1,3,31,64,94,0,0,31,0,0,0,1,"添付調味料等を含まない
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　即席中華めん　非油揚げ　乾　（添付調味料等を含まないもの）,337,9,2,7,75,310,230,1,0,62,0,0,0,3,調理前のもの、添付調味料等を除く
[100g]こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　塩味　乾　（添付調味料等を含むもの）,422,11,19,6,59,190,190,1,1,290,1,1,2,6,"調理前のもの、添付調味料等を含む
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　塩味　調理後全体　（添付調味料等を含むもの）,92,0,0,0,0,0,0,0,0,0,0,0,0,0,"添付調味料等を含む
01193中華スタイル即席カップめん、油揚げ、塩味、乾より推計
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　塩味　調理後のめん　（スープを残したもの）,175,4,8,2,25,37,76,0,0,65,0,0,0,1,"添付調味料等を含む
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　しょうゆ味　乾　（添付調味料等を含むもの）,417,10,19,6,55,180,200,1,1,130,1,1,2,6,"調理前のもの、添付調味料等を含む
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　しょうゆ味　調理後全体　（添付調味料等を含むもの）,90,0,0,0,0,0,0,0,0,0,0,0,0,0,"添付調味料等を含む
01191中華スタイル即席カップめん、油揚げ、しょうゆ味、乾より推計
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　しょうゆ味　調理後のめん　（スープを残したもの）,142,3,6,2,21,33,74,0,0,9,0,0,0,1,"添付調味料等を含む
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　焼きそば　乾　（添付調味料等を含むもの）,401,8,19,6,58,180,180,1,0,51,0,1,1,4,"別名： カップ焼きそば
調理前のもの、添付調味料等を含む
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　焼きそば　調理後全体　（添付調味料等を含むもの）,222,0,0,0,0,0,0,0,0,0,0,0,0,0,"添付調味料等を含む
01060中華スタイル即席カップめん、油揚げ、焼きそば、乾より推計
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　中華スタイル即席カップめん　非油揚げ　乾　（添付調味料等を含むもの）,314,9,6,6,63,250,48,1,0,140,0,0,1,7,"別名： カップラーメン
調理前のもの、添付調味料等を含む
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　中華スタイル即席カップめん　非油揚げ　調理後全体　（添付調味料等を含むもの）,66,0,0,0,0,0,0,0,0,0,0,0,0,0,"添付調味料等を含む
01061中華スタイル即席カップめん、非油揚げ、乾より推計
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　中華スタイル即席カップめん　非油揚げ　調理後のめん　（スープを残したもの）,121,3,1,3,25,53,76,0,0,5,0,0,0,1,"添付調味料等を含む
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　乾　（添付調味料等を含むもの）,439,11,20,6,56,150,170,1,1,53,0,0,1,7,"別名： カップうどん
調理前のもの、添付調味料等を含む
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後全体　（添付調味料等を含むもの）,91,0,0,0,0,0,0,0,0,0,0,0,0,0,"添付調味料等を含む
01062和風スタイル即席カップめん、油揚げ、乾より推計
食物繊維：AOAC2011.25法"
[100g]こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後のめん　（スープを残したもの）,163,3,7,2,24,26,78,0,0,1,0,0,1,1,"添付調味料等を含む
食物繊維：AOAC2011.25法"
[100g]こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　乾,347,13,2,5,73,200,18,1,2,9,0,0,0,0,食物繊維：AOAC2011.25法
[100g]こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ゆで,150,6,1,3,32,14,8,1,1,0,0,0,0,1,"1.5 %食塩水でゆでた場合
食物繊維：AOAC2011.25法"
[100g]こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ソテー,186,0,0,0,0,0,0,0,0,0,0,0,0,0,"原材料配合割合： マカロニ・スパゲッティゆで95、なたね油5
食物繊維：AOAC2011.25法"
[100g]こむぎ　［マカロニ・スパゲッティ類］　生パスタ　生,232,8,2,2,47,76,12,1,1,0,0,0,0,1,"デュラム小麦100 %以外のものも含む
ビタミンB2無添加のもの"
[100g]こむぎ　［ふ類］　生ふ,161,13,1,1,26,30,13,1,2,0,0,0,0,0,
[100g]こむぎ　［ふ類］　焼きふ　釜焼きふ,357,29,3,4,57,120,33,3,2,0,0,0,0,0,平釜焼きふ（小町ふ、切りふ、おつゆふ等）及び型釜焼きふ（花ふ等）
[100g]こむぎ　［ふ類］　焼きふ　板ふ,351,26,3,4,57,220,31,5,3,0,0,0,0,1,
[100g]こむぎ　［ふ類］　焼きふ　車ふ,361,30,3,3,54,130,25,4,3,0,0,0,0,0,
[100g]こむぎ　［ふ類］　油ふ,547,23,35,,34,71,19,2,1,1,0,0,,0,
[100g]こむぎ　［その他］　小麦はいが,391,32,12,14,48,1100,42,9,16,63,2,1,0,0,試料： 焙焼品
[100g]こむぎ　［その他］　小麦たんぱく　粉末状,398,72,10,2,11,90,75,7,5,12,0,0,0,0,
[100g]こむぎ　［その他］　小麦たんぱく　粒状,101,20,2,0,2,3,14,2,1,0,0,0,0,0,試料： 冷凍品
[100g]こむぎ　［その他］　小麦たんぱく　ペースト状,145,25,4,1,4,39,30,3,2,6,0,0,0,1,試料： 冷凍品
[100g]こむぎ　［その他］　かやきせんべい,359,11,2,,75,150,19,1,1,1,0,0,,3,別名： おつゆせんべい
[100g]こむぎ　［その他］　ぎょうざの皮　生,275,9,1,2,57,64,16,1,1,0,0,0,0,0,
[100g]こむぎ　［その他］　しゅうまいの皮　生,275,8,1,2,59,72,16,1,1,0,0,0,0,0,
[100g]こむぎ　［その他］　春巻きの皮　生,288,8,2,5,62,77,13,0,0,0,0,0,,1,食物繊維：AOAC2011.25法
[100g]こむぎ　［その他］　春巻きの皮　揚げ,512,7,31,4,54,66,11,0,0,0,0,0,,1,"植物油（なたね油）
調理による脂質の増減：第1章表13参照
食物繊維：AOAC2011.25法"
[100g]こむぎ　［その他］　ピザ生地,265,9,3,2,51,91,13,1,1,0,0,0,0,1,別名： ピザクラスト
[100g]こむぎ　［その他］　ちくわぶ,160,7,1,2,31,3,8,1,0,0,0,0,0,0,
[100g]こむぎ　［その他］　パン粉　生,277,11,5,3,48,110,25,1,1,3,0,0,0,1,100 g：621 mL、100 mL：16.1 g
[100g]こむぎ　［その他］　パン粉　半生,315,13,6,4,54,130,28,1,1,4,0,0,0,1,
[100g]こむぎ　［その他］　パン粉　乾燥,369,15,7,4,63,150,33,1,1,4,0,0,0,1,100 g：498 mL、100 mL：16 g
[100g]こむぎ　［その他］　冷めん　生,249,4,1,1,58,59,11,0,0,0,0,0,0,1,
[100g]こめ　［水稲穀粒］　玄米,346,7,3,3,74,230,9,2,2,1,0,0,0,0,"うるち米
100 g：120 mL、100 mL：83 g"
[100g]こめ　［水稲穀粒］　半つき米,345,7,2,1,76,150,7,2,2,0,0,0,0,0,"うるち米
歩留り： 95～96 %
100 g：120 mL、100 mL：83 g"
[100g]こめ　［水稲穀粒］　七分つき米,348,6,2,1,77,120,6,1,2,0,0,0,0,0,"うるち米
歩留り： 92～94 %
100 g：120 mL、100 mL：83 g"
[100g]こめ　［水稲穀粒］　精白米　うるち米,342,6,1,1,78,89,5,1,1,0,0,0,0,0,"うるち米
歩留り： 90～91 %
100 g：120 mL、100 mL：83 g"
[100g]こめ　［水稲穀粒］　精白米　もち米,343,6,1,0,77,97,5,0,2,0,0,0,0,0,"歩留り： 90～91 %
100 g：120 mL、100 mL：83 g"
[100g]こめ　［水稲穀粒］　精白米　インディカ米,347,7,1,1,78,68,5,1,2,0,0,0,0,0,"うるち米 歩留り： 90～91 %
100 g：120 mL、100 mL：83 g"
[100g]こめ　［水稲穀粒］　はいが精米,343,7,2,1,76,150,7,1,2,0,0,0,0,0,"うるち米
歩留り： 91～93 %
100 g：120 mL、100 mL：83 g"
[100g]こめ　［水稲穀粒］　発芽玄米,339,7,3,3,74,160,13,1,2,0,0,0,0,0,"うるち米
試料： ビタミンB1強化品含む
100 g：120 mL、100 mL：83 g"
[100g]こめ　［水稲穀粒］　赤米,344,9,3,7,72,290,12,1,2,3,0,0,,0,"ポリフェノール：0.4ｇ
食物繊維：AOAC2011.25法"
[100g]こめ　［水稲穀粒］　黒米,341,8,3,6,72,270,15,1,2,32,0,0,,0,"ポリフェノール：0.5ｇ
食物繊維：AOAC2011.25法"
[100g]こめ　［水稲めし］　玄米,152,3,1,1,36,95,7,1,1,0,0,0,0,0,"うるち米
玄米47 g相当量を含む"
[100g]こめ　［水稲めし］　半つき米,154,3,1,1,36,43,4,0,1,0,0,0,0,0,"うるち米
半つき米47 g相当量を含む"
[100g]こめ　［水稲めし］　七分つき米,160,3,1,1,37,35,4,0,1,0,0,0,0,0,"うるち米
七分つき米47 g相当量を含む"
[100g]こめ　［水稲めし］　精白米　インディカ米,184,4,0,0,42,31,2,0,1,0,0,0,0,0,精白米51 g相当量を含む
[100g]こめ　［水稲めし］　精白米　うるち米,156,3,0,2,37,29,3,0,1,0,0,0,0,0,"精白米47 g相当量を含む
食物繊維：AOAC2011.25法"
[100g]こめ　［水稲めし］　精白米　もち米,188,4,1,0,44,28,2,0,1,0,0,0,0,0,精白米55 g相当量を含む
[100g]こめ　［水稲めし］　はいが精米,159,3,1,1,36,51,5,0,1,0,0,0,0,0,"うるち米
はいが精白米47 g相当量を含む"
[100g]こめ　［水稲めし］　発芽玄米,161,3,1,2,35,68,6,0,1,0,0,0,0,0,"うるち米
発芽玄米47 g相当量を含む
試料： ビタミンB1強化品含む"
[100g]こめ　［水稲めし］　赤米,150,4,1,3,33,120,5,1,1,1,0,0,,0,"ポリフェノール：（0.2）ｇ
食物繊維：AOAC2011.25法"
[100g]こめ　［水稲めし］　黒米,150,4,1,3,32,130,7,0,1,8,0,0,,0,"ポリフェノール：（0.2）ｇ
食物繊維：AOAC2011.25法"
[100g]こめ　［水稲軟めし］　精白米,113,0,0,0,0,0,0,0,0,0,0,0,0,0,"別名： なんはん、なんばん、やわらかめし
うるち米
食物繊維：AOAC2011.25法"
[100g]こめ　［水稲全かゆ］　玄米,64,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
5倍かゆ
玄米20 g相当量を含む"
[100g]こめ　［水稲全かゆ］　半つき米,65,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
5倍かゆ
半つき米20 g相当量を含む"
[100g]こめ　［水稲全かゆ］　七分つき米,68,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
5倍かゆ
七分つき米20 g相当量を含む"
[100g]こめ　［水稲全かゆ］　精白米,65,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
5倍かゆ
精白米20 g相当量を含む"
[100g]こめ　［水稲五分かゆ］　玄米,32,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
10倍かゆ
玄米10 g相当量を含む"
[100g]こめ　［水稲五分かゆ］　半つき米,32,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
10倍かゆ
半つき米10 g相当量を含む"
[100g]こめ　［水稲五分かゆ］　七分つき米,32,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
10倍かゆ
七分つき米10 g相当量を含む"
[100g]こめ　［水稲五分かゆ］　精白米,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
10倍かゆ
精白米10 g相当量を含む"
[100g]こめ　［水稲おもゆ］　玄米,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
弱火で加熱、ガーゼでこしたもの
玄米6 g相当量を含む"
[100g]こめ　［水稲おもゆ］　半つき米,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
弱火で加熱、ガーゼでこしたもの
半つき米6 g相当量を含む"
[100g]こめ　［水稲おもゆ］　七分つき米,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
弱火で加熱、ガーゼでこしたもの
七分つき米6 g相当量を含む"
[100g]こめ　［水稲おもゆ］　精白米,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"うるち米
弱火で加熱、ガーゼでこしたもの
精白米6 g相当量を含む"
[100g]こめ　［陸稲穀粒］　玄米,357,10,3,3,71,230,9,2,2,1,0,0,0,0,うるち、もちを含む
[100g]こめ　［陸稲穀粒］　半つき米,356,10,2,1,73,150,7,2,2,0,0,0,0,0,"うるち、もちを含む
歩留り： 95～96 %"
[100g]こめ　［陸稲穀粒］　七分つき米,359,10,2,1,73,120,6,1,2,0,0,0,0,0,"うるち、もちを含む
歩留り： 93～94 %"
[100g]こめ　［陸稲穀粒］　精白米,331,9,1,1,75,89,5,1,1,0,0,0,0,0,"うるち、もちを含む
歩留り： 90～92 %"
[100g]こめ　［陸稲めし］　玄米,156,4,1,1,34,95,7,1,1,0,0,0,0,0,"うるち、もちを含む
玄米47 g相当量を含む"
[100g]こめ　［陸稲めし］　半つき米,157,4,1,1,35,43,4,0,1,0,0,0,0,0,"うるち、もちを含む
半つき米47 g相当量を含む"
[100g]こめ　［陸稲めし］　七分つき米,155,4,1,1,36,35,4,0,1,0,0,0,0,0,"うるち、もちを含む
七分つき米47 g相当量を含む"
[100g]こめ　［陸稲めし］　精白米,157,4,0,0,36,29,3,0,1,0,0,0,0,0,"うるち、もちを含む
精白米47 g相当量を含む"
[100g]こめ　［うるち米製品］　アルファ化米　一般用,358,6,1,1,85,37,7,0,2,0,0,0,0,0,
[100g]こめ　［うるち米製品］　アルファ化米　学校給食用強化品,358,6,1,1,85,37,7,0,2,0,0,0,0,0,
[100g]こめ　［うるち米製品］　おにぎり,170,3,0,0,39,31,3,0,1,0,0,0,0,1,"塩むすび（のり、具材なし）
食塩0.5 gを含む"
[100g]こめ　［うるち米製品］　焼きおにぎり,166,3,0,0,40,56,5,0,1,0,0,0,0,1,こいくちしょうゆ6.5 gを含む
[100g]こめ　［うるち米製品］　きりたんぽ,200,3,0,0,46,36,4,0,1,0,0,0,0,0,100 g：154 mL、100 mL：65 g
[100g]こめ　［うるち米製品］　上新粉,343,6,1,1,79,89,5,1,1,0,0,0,0,0,100 g：154 mL、100 mL：65 g
[100g]こめ　［うるち米製品］　玄米粉,370,7,3,4,84,230,12,1,2,0,0,0,0,0,焙煎あり
[100g]こめ　［うるち米製品］　米粉,356,6,1,1,82,45,6,0,2,0,0,0,0,0,100 g：169 mL、100 mL：59 g
[100g]こめ　［うるち米製品］　米粉パン　食パン,247,0,0,0,0,0,0,0,0,,0,0,0,0,
[100g]こめ　［うるち米製品］　米粉パン　ロールパン,256,0,0,0,0,0,0,0,0,,0,0,0,0,
[100g]こめ　［うるち米製品］　米粉パン　小麦グルテン不使用のもの,247,3,3,1,51,92,4,0,1,,0,0,,1,試料： 小麦アレルギー対応食品（米粉100 %）
[100g]こめ　［うるち米製品］　米粉めん,252,4,1,1,58,43,5,0,1,0,0,0,0,0,試料： 小麦アレルギー対応食品（米粉100 %）
[100g]こめ　［うるち米製品］　ビーフン,360,7,2,1,80,33,14,1,1,0,0,0,0,0,
[100g]こめ　［うるち米製品］　ライスペーパー,339,1,0,1,84,22,21,1,0,0,0,0,0,2,別名： 生春巻きの皮
[100g]こめ　［うるち米製品］　米こうじ,260,6,2,1,59,61,5,0,1,0,0,0,0,0,
[100g]こめ　［もち米製品］　もち,223,4,1,1,51,32,3,0,1,0,0,0,0,0,
[100g]こめ　［もち米製品］　赤飯,186,4,1,2,42,71,6,0,1,1,0,0,0,0,"別名： おこわ、こわめし
原材料配合割合： もち米100、ささげ10"
[100g]こめ　［もち米製品］　あくまき,131,2,2,0,26,300,6,0,1,0,0,0,0,0,
[100g]こめ　［もち米製品］　白玉粉,347,6,1,1,80,3,5,1,1,0,0,0,0,0,別名：寒晒し粉（かんざらし）
[100g]こめ　［もち米製品］　道明寺粉,349,7,1,1,80,45,6,0,2,0,0,0,0,0,100 g：125 mL、100 mL：80 g
